sample	aneuploidy_score
GENIE-MSK-P-0021431-T01-IM6	0.390243902439024
GENIE-MSK-P-0021432-T01-IM6	0.170731707317073
GENIE-MSK-P-0021433-T01-IM6	0.219512195121951
GENIE-MSK-P-0021434-T01-IM6	0.439024390243902
GENIE-MSK-P-0021435-T01-IM6	0.682926829268293
GENIE-MSK-P-0021436-T01-IM6	0.536585365853659
GENIE-MSK-P-0021436-T03-IM6	0.51219512195122
GENIE-MSK-P-0021437-T01-IM6	0.463414634146341
GENIE-MSK-P-0021438-T01-IM6	0.0975609756097561
GENIE-MSK-P-0021439-T01-IM6	0.341463414634146
GENIE-MSK-P-0021440-T01-IM6	0.439024390243902
GENIE-MSK-P-0021441-T01-IM6	0.0731707317073171
GENIE-MSK-P-0021442-T01-IM6	0.804878048780488
GENIE-MSK-P-0021443-T01-IM6	0.024390243902439
GENIE-MSK-P-0021444-T01-IM6	0.536585365853659
GENIE-MSK-P-0021445-T01-IM6	0.560975609756098
GENIE-MSK-P-0021446-T01-IM6	0.024390243902439
GENIE-MSK-P-0021447-T01-IM6	0.658536585365854
GENIE-MSK-P-0021448-T03-IM6	0.024390243902439
GENIE-MSK-P-0021449-T02-IM6	1
GENIE-MSK-P-0021450-T02-IM6	0.804878048780488
GENIE-MSK-P-0021450-T03-IH3	0.804878048780488
GENIE-MSK-P-0021451-T04-IH3	0
GENIE-MSK-P-0021454-T01-IM6	0.51219512195122
GENIE-MSK-P-0021454-T02-IM6	0.414634146341463
GENIE-MSK-P-0021454-T03-IM6	0.365853658536585
GENIE-MSK-P-0021455-T01-IM6	0.341463414634146
GENIE-MSK-P-0021456-T01-IM6	0.390243902439024
GENIE-MSK-P-0021457-T01-IM6	0
GENIE-MSK-P-0021457-T02-IM6	0
GENIE-MSK-P-0021458-T01-IM6	0.463414634146341
GENIE-MSK-P-0021459-T01-IM6	0.146341463414634
GENIE-MSK-P-0021460-T01-IM6	0.121951219512195
GENIE-MSK-P-0021461-T01-IM6	0
GENIE-MSK-P-0021462-T01-IM6	0.024390243902439
GENIE-MSK-P-0021463-T01-IM6	0
GENIE-MSK-P-0021464-T01-IM6	0.560975609756098
GENIE-MSK-P-0021465-T01-IM6	0.121951219512195
GENIE-MSK-P-0021466-T01-IM6	0.414634146341463
GENIE-MSK-P-0021466-T02-IM6	0.0487804878048781
GENIE-MSK-P-0021467-T01-IM6	0.219512195121951
GENIE-MSK-P-0021467-T03-IM6	0.292682926829268
GENIE-MSK-P-0021468-T01-IM6	0
GENIE-MSK-P-0021469-T01-IM6	0.024390243902439
GENIE-MSK-P-0021470-T01-IM6	0.365853658536585
GENIE-MSK-P-0021471-T01-IM6	0.463414634146341
GENIE-MSK-P-0021472-T01-IM6	0.146341463414634
GENIE-MSK-P-0021473-T01-IM6	0.024390243902439
GENIE-MSK-P-0021474-T01-IM6	0.51219512195122
GENIE-MSK-P-0021475-T01-IM6	0.170731707317073
GENIE-MSK-P-0021476-T01-IM6	0.804878048780488
GENIE-MSK-P-0021477-T01-IM6	0.170731707317073
GENIE-MSK-P-0021477-T02-IM6	0.0487804878048781
GENIE-MSK-P-0021477-T03-IM6	0
GENIE-MSK-P-0021478-T01-IM6	0.317073170731707
GENIE-MSK-P-0021479-T01-IM6	0.48780487804878
GENIE-MSK-P-0021480-T01-IM6	0.24390243902439
GENIE-MSK-P-0021481-T01-IM6	0.390243902439024
GENIE-MSK-P-0021482-T01-IM6	0.0975609756097561
GENIE-MSK-P-0021483-T01-IM6	0.439024390243902
GENIE-MSK-P-0021484-T01-IM6	0.51219512195122
GENIE-MSK-P-0021485-T01-IM6	0.121951219512195
GENIE-MSK-P-0021485-T02-IM6	0.24390243902439
GENIE-MSK-P-0021486-T01-IM6	0.121951219512195
GENIE-MSK-P-0021487-T01-IM6	0.146341463414634
GENIE-MSK-P-0021489-T07-IH3	0.0487804878048781
GENIE-MSK-P-0021489-T09-IH3	0.0487804878048781
GENIE-MSK-P-0021491-T03-IH3	0
GENIE-MSK-P-0021494-T02-IH3	0.0487804878048781
GENIE-MSK-P-0021495-T01-IM6	0.51219512195122
GENIE-MSK-P-0021496-T01-IM6	0.439024390243902
GENIE-MSK-P-0021497-T01-IM6	0.268292682926829
GENIE-MSK-P-0021498-T01-IM6	0.0487804878048781
GENIE-MSK-P-0021499-T01-IM6	0.585365853658537
GENIE-MSK-P-0021500-T01-IM6	0.365853658536585
GENIE-MSK-P-0021501-T01-IM6	0.024390243902439
GENIE-MSK-P-0021502-T01-IM6	0.780487804878049
GENIE-MSK-P-0021503-T01-IM6	0.390243902439024
GENIE-MSK-P-0021504-T01-IM6	0.170731707317073
GENIE-MSK-P-0021504-T02-IH3	0
GENIE-MSK-P-0021504-T03-IH3	0
GENIE-MSK-P-0021505-T01-IM6	0
GENIE-MSK-P-0021506-T01-IM6	0.024390243902439
GENIE-MSK-P-0021506-T02-IM6	0.51219512195122
GENIE-MSK-P-0021507-T01-IM6	0.609756097560976
GENIE-MSK-P-0021508-T01-IM6	0.0731707317073171
GENIE-MSK-P-0021511-T02-IM6	0.121951219512195
GENIE-MSK-P-0021511-T03-IM6	0.0487804878048781
GENIE-MSK-P-0021512-T02-IH3	0.0487804878048781
GENIE-MSK-P-0021512-T03-IH3	0.0487804878048781
GENIE-MSK-P-0021512-T04-IH3	0.0487804878048781
GENIE-MSK-P-0021513-T03-IH3	0
GENIE-MSK-P-0021517-T01-IM6	0.146341463414634
GENIE-MSK-P-0021518-T01-IM6	0.585365853658537
GENIE-MSK-P-0021519-T01-IM6	0.0975609756097561
GENIE-MSK-P-0021519-T02-IM6	0
GENIE-MSK-P-0021520-T01-IM6	0
GENIE-MSK-P-0021521-T01-IM6	0.195121951219512
GENIE-MSK-P-0021522-T01-IM6	0.463414634146341
GENIE-MSK-P-0021523-T01-IM6	0.0731707317073171
GENIE-MSK-P-0021523-T03-IH3	0
GENIE-MSK-P-0021524-T01-IM6	0.609756097560976
GENIE-MSK-P-0021525-T01-IM6	0.024390243902439
GENIE-MSK-P-0021526-T01-IM6	0.926829268292683
GENIE-MSK-P-0021526-T02-IM6	0.951219512195122
GENIE-MSK-P-0021527-T01-IM6	0.170731707317073
GENIE-MSK-P-0021528-T01-IM6	0.560975609756098
GENIE-MSK-P-0021529-T01-IM6	0
GENIE-MSK-P-0021530-T01-IM6	0.390243902439024
GENIE-MSK-P-0021531-T01-IM6	0.317073170731707
GENIE-MSK-P-0021532-T01-IM6	0.51219512195122
GENIE-MSK-P-0021532-T02-IM6	0.634146341463415
GENIE-MSK-P-0021533-T01-IM6	0.0487804878048781
GENIE-MSK-P-0021534-T01-IM6	0.292682926829268
GENIE-MSK-P-0021535-T01-IM6	0.146341463414634
GENIE-MSK-P-0021536-T01-IM6	0.658536585365854
GENIE-MSK-P-0021536-T02-IM6	0.0731707317073171
GENIE-MSK-P-0021537-T01-IM6	0.0731707317073171
GENIE-MSK-P-0021538-T01-IM6	0.0487804878048781
GENIE-MSK-P-0021539-T01-IM6	0.121951219512195
GENIE-MSK-P-0021540-T01-IM6	0.24390243902439
GENIE-MSK-P-0021541-T01-IM6	0.75609756097561
GENIE-MSK-P-0021542-T01-IM6	0.195121951219512
GENIE-MSK-P-0021543-T01-IM6	0.0975609756097561
GENIE-MSK-P-0021543-T02-IM6	0.0731707317073171
GENIE-MSK-P-0021544-T01-IM6	0.707317073170732
GENIE-MSK-P-0021545-T01-IM6	0.634146341463415
GENIE-MSK-P-0021546-T01-IM6	0.195121951219512
GENIE-MSK-P-0021547-T01-IM6	0.609756097560976
GENIE-MSK-P-0021548-T01-IM6	0.51219512195122
GENIE-MSK-P-0021549-T01-IM6	0.634146341463415
GENIE-MSK-P-0021550-T01-IM6	0.609756097560976
GENIE-MSK-P-0021553-T02-IH3	0
GENIE-MSK-P-0021555-T01-IM6	0.707317073170732
GENIE-MSK-P-0021555-T02-IM6	0.219512195121951
GENIE-MSK-P-0021556-T01-IM6	0.341463414634146
GENIE-MSK-P-0021557-T01-IM6	0
GENIE-MSK-P-0021558-T01-IM6	0
GENIE-MSK-P-0021559-T01-IM6	0.268292682926829
GENIE-MSK-P-0021560-T01-IM6	0
GENIE-MSK-P-0021561-T01-IM6	0.365853658536585
GENIE-MSK-P-0021562-T01-IM6	0.0487804878048781
GENIE-MSK-P-0021562-T02-IM6	0.024390243902439
GENIE-MSK-P-0021563-T01-IM6	0.268292682926829
GENIE-MSK-P-0021564-T01-IM6	0.24390243902439
GENIE-MSK-P-0021565-T01-IM6	0.902439024390244
GENIE-MSK-P-0021566-T01-IM6	0.219512195121951
GENIE-MSK-P-0021567-T02-IH3	0.0975609756097561
GENIE-MSK-P-0021569-T04-IH3	0
GENIE-MSK-P-0021569-T07-IH3	0.0487804878048781
GENIE-MSK-P-0021570-T02-IH3	0.975609756097561
GENIE-MSK-P-0021571-T01-IM6	0.0975609756097561
GENIE-MSK-P-0021572-T01-IM6	0
GENIE-MSK-P-0021572-T03-IM7	0.0476190476190476
GENIE-MSK-P-0021573-T01-IM6	0.24390243902439
GENIE-MSK-P-0021574-T01-IM6	0.48780487804878
GENIE-MSK-P-0021574-T02-IM6	0.682926829268293
GENIE-MSK-P-0021574-T03-IM6	0.51219512195122
GENIE-MSK-P-0021575-T01-IM6	0.439024390243902
GENIE-MSK-P-0021576-T01-IM6	0.0975609756097561
GENIE-MSK-P-0021577-T01-IM6	0.317073170731707
GENIE-MSK-P-0021578-T01-IM6	0.560975609756098
GENIE-MSK-P-0021579-T01-IM6	0.24390243902439
GENIE-MSK-P-0021580-T01-IM6	0.560975609756098
GENIE-MSK-P-0021581-T01-IM6	0.804878048780488
GENIE-MSK-P-0021582-T01-IM6	0
GENIE-MSK-P-0021583-T01-IM6	0.0487804878048781
GENIE-MSK-P-0021584-T01-IM6	0.121951219512195
GENIE-MSK-P-0021585-T01-IM6	0.682926829268293
GENIE-MSK-P-0021586-T02-IM6	0
GENIE-MSK-P-0021588-T01-IM6	0.463414634146341
GENIE-MSK-P-0021589-T01-IM6	0
GENIE-MSK-P-0021590-T01-IM6	0.536585365853659
GENIE-MSK-P-0021591-T01-IM6	0.341463414634146
GENIE-MSK-P-0021592-T01-IM6	0.292682926829268
GENIE-MSK-P-0021593-T01-IM6	0.75609756097561
GENIE-MSK-P-0021593-T02-IM6	0.341463414634146
GENIE-MSK-P-0021594-T01-IM6	0.024390243902439
GENIE-MSK-P-0021595-T01-IM6	0.24390243902439
GENIE-MSK-P-0021595-T02-IM6	0.121951219512195
GENIE-MSK-P-0021596-T01-IM6	0.707317073170732
GENIE-MSK-P-0021597-T02-IM6	0.195121951219512
GENIE-MSK-P-0021598-T01-IM6	0.0975609756097561
GENIE-MSK-P-0021600-T01-IM6	0.170731707317073
GENIE-MSK-P-0021601-T01-IM6	0.609756097560976
GENIE-MSK-P-0021602-T01-IM6	0.390243902439024
GENIE-MSK-P-0021603-T01-IM6	0.146341463414634
GENIE-MSK-P-0021604-T01-IM6	1
GENIE-MSK-P-0021605-T01-IM6	0.24390243902439
GENIE-MSK-P-0021606-T01-IM6	0.0487804878048781
GENIE-MSK-P-0021607-T01-IM6	0.0487804878048781
GENIE-MSK-P-0021608-T01-IM6	0.195121951219512
GENIE-MSK-P-0021609-T01-IM6	0.0487804878048781
GENIE-MSK-P-0021610-T01-IM6	0.682926829268293
GENIE-MSK-P-0021611-T01-IM6	0.365853658536585
GENIE-MSK-P-0021612-T01-IM6	0.24390243902439
GENIE-MSK-P-0021618-T01-IM6	0.195121951219512
GENIE-MSK-P-0021619-T01-IM6	0.121951219512195
GENIE-MSK-P-0021620-T01-IM6	0.024390243902439
GENIE-MSK-P-0021620-T02-IM6	0.0975609756097561
GENIE-MSK-P-0021621-T01-IM6	0.170731707317073
GENIE-MSK-P-0021622-T01-IM6	0.51219512195122
GENIE-MSK-P-0021623-T01-IM6	0.341463414634146
GENIE-MSK-P-0021624-T01-IM6	0.121951219512195
GENIE-MSK-P-0021625-T01-IM6	0.853658536585366
GENIE-MSK-P-0021626-T01-IM6	0.146341463414634
GENIE-MSK-P-0021626-T02-IM6	0.24390243902439
GENIE-MSK-P-0021627-T01-IM6	0.219512195121951
GENIE-MSK-P-0021628-T01-IM6	0.146341463414634
GENIE-MSK-P-0021629-T01-IM6	0.317073170731707
GENIE-MSK-P-0021630-T01-IM6	0.365853658536585
GENIE-MSK-P-0021630-T02-IM6	0.24390243902439
GENIE-MSK-P-0021631-T01-IM6	0.292682926829268
GENIE-MSK-P-0021632-T01-IM6	0.707317073170732
GENIE-MSK-P-0021633-T01-IH3	0
GENIE-MSK-P-0021634-T01-IH3	0
GENIE-MSK-P-0021635-T01-IH3	0.219512195121951
GENIE-MSK-P-0021636-T01-IH3	0.0731707317073171
GENIE-MSK-P-0021640-T01-IM6	0.24390243902439
GENIE-MSK-P-0021641-T01-IM6	0.024390243902439
GENIE-MSK-P-0021642-T01-IM6	0.0731707317073171
GENIE-MSK-P-0021643-T01-IM6	0.292682926829268
GENIE-MSK-P-0021644-T01-IM6	0
GENIE-MSK-P-0021645-T01-IM6	0.658536585365854
GENIE-MSK-P-0021646-T01-IM6	0.536585365853659
GENIE-MSK-P-0021647-T01-IM6	0.51219512195122
GENIE-MSK-P-0021647-T03-IM6	0.75609756097561
GENIE-MSK-P-0021648-T01-IM6	0.219512195121951
GENIE-MSK-P-0021648-T02-IH3	0
GENIE-MSK-P-0021648-T03-IM6	0.146341463414634
GENIE-MSK-P-0021649-T01-IM6	0.170731707317073
GENIE-MSK-P-0021650-T01-IM6	0.0487804878048781
GENIE-MSK-P-0021651-T01-IM6	0.585365853658537
GENIE-MSK-P-0021652-T01-IM6	0.585365853658537
GENIE-MSK-P-0021655-T02-IM6	0
GENIE-MSK-P-0021657-T02-IH3	0
GENIE-MSK-P-0021658-T01-IM6	0.24390243902439
GENIE-MSK-P-0021659-T01-IM6	0.170731707317073
GENIE-MSK-P-0021660-T01-IM6	0.121951219512195
GENIE-MSK-P-0021661-T01-IM6	0.51219512195122
GENIE-MSK-P-0021662-T01-IM6	0.219512195121951
GENIE-MSK-P-0021663-T01-IM6	0.024390243902439
GENIE-MSK-P-0021664-T01-IM6	0.51219512195122
GENIE-MSK-P-0021664-T02-IM6	0.317073170731707
GENIE-MSK-P-0021665-T01-IM6	0.0731707317073171
GENIE-MSK-P-0021666-T01-IM6	0.121951219512195
GENIE-MSK-P-0021667-T01-IM6	0.0731707317073171
GENIE-MSK-P-0021668-T01-IM6	0.609756097560976
GENIE-MSK-P-0021668-T02-IM7	0.714285714285714
GENIE-MSK-P-0021669-T01-IM6	0.292682926829268
GENIE-MSK-P-0021670-T01-IM6	0.024390243902439
GENIE-MSK-P-0021671-T01-IM6	0.439024390243902
GENIE-MSK-P-0021672-T01-IM6	0.195121951219512
GENIE-MSK-P-0021673-T01-IM6	0.463414634146341
GENIE-MSK-P-0021674-T01-IM6	0.439024390243902
GENIE-MSK-P-0021675-T01-IM6	0.682926829268293
GENIE-MSK-P-0021676-T01-IM6	0.0487804878048781
GENIE-MSK-P-0021677-T01-IM6	0.0731707317073171
GENIE-MSK-P-0021678-T01-IM6	0.902439024390244
GENIE-MSK-P-0021679-T01-IM6	0.51219512195122
GENIE-MSK-P-0021679-T02-IM6	0.707317073170732
GENIE-MSK-P-0021680-T01-IM6	0.146341463414634
GENIE-MSK-P-0021681-T01-IM6	0.536585365853659
GENIE-MSK-P-0021682-T01-IM6	0.146341463414634
GENIE-MSK-P-0021683-T01-IM6	0.146341463414634
GENIE-MSK-P-0021684-T01-IM6	0.024390243902439
GENIE-MSK-P-0021685-T01-IM6	0.463414634146341
GENIE-MSK-P-0021686-T01-IM6	0.682926829268293
GENIE-MSK-P-0021688-T08-IH3	0
GENIE-MSK-P-0021688-T09-IH3	0
GENIE-MSK-P-0021689-T02-IH3	1
GENIE-MSK-P-0021690-T01-IM6	0.390243902439024
GENIE-MSK-P-0021691-T01-IM6	0.414634146341463
GENIE-MSK-P-0021691-T03-IH3	0
GENIE-MSK-P-0021692-T01-IM6	0.024390243902439
GENIE-MSK-P-0021693-T01-IM6	0.463414634146341
GENIE-MSK-P-0021694-T01-IM6	0.0975609756097561
GENIE-MSK-P-0021695-T01-IM6	0.634146341463415
GENIE-MSK-P-0021696-T01-IM6	0.341463414634146
GENIE-MSK-P-0021697-T01-IM6	0
GENIE-MSK-P-0021698-T01-IM6	0.48780487804878
GENIE-MSK-P-0021699-T01-IM6	0.268292682926829
GENIE-MSK-P-0021700-T01-IM6	0.609756097560976
GENIE-MSK-P-0021701-T01-IM6	0.853658536585366
GENIE-MSK-P-0021702-T01-IM6	0.0487804878048781
GENIE-MSK-P-0021703-T01-IM6	0.0487804878048781
GENIE-MSK-P-0021705-T01-IM6	0.365853658536585
GENIE-MSK-P-0021706-T01-IM6	0.170731707317073
GENIE-MSK-P-0021707-T01-IM6	0.121951219512195
GENIE-MSK-P-0021708-T01-IM6	0.0731707317073171
GENIE-MSK-P-0021708-T02-IM6	0.024390243902439
GENIE-MSK-P-0021709-T01-IM6	0.780487804878049
GENIE-MSK-P-0021710-T01-IM6	0.268292682926829
GENIE-MSK-P-0021711-T01-IM6	0
GENIE-MSK-P-0021712-T01-IM6	0.439024390243902
GENIE-MSK-P-0021714-T01-IM6	0.48780487804878
GENIE-MSK-P-0021715-T01-IM6	0.414634146341463
GENIE-MSK-P-0021716-T01-IM6	0.878048780487805
GENIE-MSK-P-0021717-T01-IM6	0.439024390243902
GENIE-MSK-P-0021718-T01-IM6	0.439024390243902
GENIE-MSK-P-0021719-T01-IM6	0.0487804878048781
GENIE-MSK-P-0021720-T01-IM6	0.0487804878048781
GENIE-MSK-P-0021721-T01-IM6	0.463414634146341
GENIE-MSK-P-0021722-T01-IM6	0.48780487804878
GENIE-MSK-P-0021723-T01-IM6	0.268292682926829
GENIE-MSK-P-0021724-T01-IM6	0.585365853658537
GENIE-MSK-P-0021725-T01-IM6	0.341463414634146
GENIE-MSK-P-0021726-T01-IM6	0.902439024390244
GENIE-MSK-P-0021727-T01-IM6	0.439024390243902
GENIE-MSK-P-0021728-T01-IM6	0.170731707317073
GENIE-MSK-P-0021729-T01-IM6	0.0487804878048781
GENIE-MSK-P-0021730-T01-IM6	0.0975609756097561
GENIE-MSK-P-0021731-T02-IH3	0.463414634146341
GENIE-MSK-P-0021733-T01-IM6	0.780487804878049
GENIE-MSK-P-0021734-T01-IM6	0.292682926829268
GENIE-MSK-P-0021735-T01-IM6	0.439024390243902
GENIE-MSK-P-0021736-T01-IM6	0.48780487804878
GENIE-MSK-P-0021737-T01-IM6	0.292682926829268
GENIE-MSK-P-0021738-T01-IM6	0.0731707317073171
GENIE-MSK-P-0021738-T02-IM6	0.219512195121951
GENIE-MSK-P-0021738-T03-IM6	0.170731707317073
GENIE-MSK-P-0021739-T01-IM6	0.146341463414634
GENIE-MSK-P-0021740-T01-IM6	0.463414634146341
GENIE-MSK-P-0021741-T01-IM6	0.219512195121951
GENIE-MSK-P-0021742-T01-IM6	0.536585365853659
GENIE-MSK-P-0021743-T01-IM6	0.24390243902439
GENIE-MSK-P-0021744-T01-IM6	0
GENIE-MSK-P-0021745-T01-IM6	0.219512195121951
GENIE-MSK-P-0021745-T02-IM6	0.0487804878048781
GENIE-MSK-P-0021746-T01-IM6	0.024390243902439
GENIE-MSK-P-0021747-T01-IM6	0.292682926829268
GENIE-MSK-P-0021747-T02-IM6	0.365853658536585
GENIE-MSK-P-0021747-T03-IM6	0.390243902439024
GENIE-MSK-P-0021747-T04-IM7	0.0952380952380952
GENIE-MSK-P-0021748-T01-IM6	0.121951219512195
GENIE-MSK-P-0021749-T01-IM6	0.390243902439024
GENIE-MSK-P-0021750-T01-IM6	0.560975609756098
GENIE-MSK-P-0021751-T01-IM6	0
GENIE-MSK-P-0021752-T01-IM6	0.658536585365854
GENIE-MSK-P-0021753-T01-IM6	0.121951219512195
GENIE-MSK-P-0021753-T02-IM6	0.51219512195122
GENIE-MSK-P-0021754-T01-IM6	0.0731707317073171
GENIE-MSK-P-0021755-T01-IM6	0.585365853658537
GENIE-MSK-P-0021756-T01-IM6	0.390243902439024
GENIE-MSK-P-0021757-T01-IM6	0.268292682926829
GENIE-MSK-P-0021758-T01-IM6	0.121951219512195
GENIE-MSK-P-0021759-T01-IM6	0.195121951219512
GENIE-MSK-P-0021759-T02-IM6	0.51219512195122
GENIE-MSK-P-0021760-T02-IM6	0.146341463414634
GENIE-MSK-P-0021761-T02-IM6	0.707317073170732
GENIE-MSK-P-0021762-T02-IM6	0.341463414634146
GENIE-MSK-P-0021764-T02-IH3	0
GENIE-MSK-P-0021766-T02-IH3	0
GENIE-MSK-P-0021768-T01-IM6	0.365853658536585
GENIE-MSK-P-0021769-T01-IM6	0.219512195121951
GENIE-MSK-P-0021769-T03-IM6	0.0975609756097561
GENIE-MSK-P-0021770-T01-IM6	0.439024390243902
GENIE-MSK-P-0021770-T03-IM6	0.341463414634146
GENIE-MSK-P-0021771-T01-IM6	0.24390243902439
GENIE-MSK-P-0021772-T01-IM6	0.658536585365854
GENIE-MSK-P-0021773-T01-IM6	0.219512195121951
GENIE-MSK-P-0021774-T01-IM6	0.682926829268293
GENIE-MSK-P-0021774-T02-IM6	0.365853658536585
GENIE-MSK-P-0021775-T01-IM6	0.219512195121951
GENIE-MSK-P-0021776-T01-IM6	0.707317073170732
GENIE-MSK-P-0021777-T01-IM6	0.0975609756097561
GENIE-MSK-P-0021778-T01-IM6	0.0975609756097561
GENIE-MSK-P-0021779-T01-IM6	0
GENIE-MSK-P-0021780-T01-IM6	0.390243902439024
GENIE-MSK-P-0021781-T01-IM6	0.24390243902439
GENIE-MSK-P-0021782-T01-IM6	0.609756097560976
GENIE-MSK-P-0021783-T01-IM6	0.195121951219512
GENIE-MSK-P-0021784-T01-IM6	0.51219512195122
GENIE-MSK-P-0021785-T01-IM6	0.634146341463415
GENIE-MSK-P-0021786-T01-IM6	0.292682926829268
GENIE-MSK-P-0021787-T01-IM6	0.268292682926829
GENIE-MSK-P-0021788-T01-IM6	0.390243902439024
GENIE-MSK-P-0021789-T01-IM6	0.878048780487805
GENIE-MSK-P-0021790-T01-IM6	0.146341463414634
GENIE-MSK-P-0021791-T01-IM6	0.658536585365854
GENIE-MSK-P-0021792-T01-IM6	0.170731707317073
GENIE-MSK-P-0021793-T01-IM6	0.341463414634146
GENIE-MSK-P-0021794-T01-IM6	0.219512195121951
GENIE-MSK-P-0021794-T02-IM6	0
GENIE-MSK-P-0021794-T05-IH3	0
GENIE-MSK-P-0021795-T01-IM6	0.219512195121951
GENIE-MSK-P-0021796-T01-IM6	0.0975609756097561
GENIE-MSK-P-0021797-T01-IM6	0.317073170731707
GENIE-MSK-P-0021798-T01-IM6	0.24390243902439
GENIE-MSK-P-0021799-T01-IM6	0
GENIE-MSK-P-0021800-T01-IM6	0.658536585365854
GENIE-MSK-P-0021800-T02-IM6	0.317073170731707
GENIE-MSK-P-0021801-T01-IM6	0.24390243902439
GENIE-MSK-P-0021802-T01-IM6	0.0731707317073171
GENIE-MSK-P-0021803-T01-IM6	0.0731707317073171
GENIE-MSK-P-0021804-T01-IM6	0.682926829268293
GENIE-MSK-P-0021805-T01-IM6	0.48780487804878
GENIE-MSK-P-0021806-T01-IM6	0.365853658536585
GENIE-MSK-P-0021806-T02-IM6	0.0975609756097561
GENIE-MSK-P-0021808-T02-IH3	0
GENIE-MSK-P-0021808-T03-IH3	0.024390243902439
GENIE-MSK-P-0021808-T04-IH3	0.024390243902439
GENIE-MSK-P-0021808-T05-IH3	0
GENIE-MSK-P-0021808-T06-IH3	0
GENIE-MSK-P-0021808-T07-IH3	0.0731707317073171
GENIE-MSK-P-0021810-T03-IH3	0.0487804878048781
GENIE-MSK-P-0021813-T02-IH3	0
GENIE-MSK-P-0021818-T06-IH3	0
GENIE-MSK-P-0021820-T04-IH3	0.024390243902439
GENIE-MSK-P-0021821-T01-IM6	0.341463414634146
GENIE-MSK-P-0021822-T01-IM6	0.51219512195122
GENIE-MSK-P-0021823-T01-IM6	0.0975609756097561
GENIE-MSK-P-0021823-T02-IM6	0.146341463414634
GENIE-MSK-P-0021824-T01-IM6	0.560975609756098
GENIE-MSK-P-0021825-T01-IM6	0.51219512195122
GENIE-MSK-P-0021826-T01-IM6	0.780487804878049
GENIE-MSK-P-0021827-T01-IM6	0.878048780487805
GENIE-MSK-P-0021828-T01-IM6	0.51219512195122
GENIE-MSK-P-0021829-T01-IM6	0.780487804878049
GENIE-MSK-P-0021830-T01-IM6	0.341463414634146
GENIE-MSK-P-0021831-T01-IM6	0.0975609756097561
GENIE-MSK-P-0021832-T01-IM6	0.536585365853659
GENIE-MSK-P-0021833-T01-IM6	0.634146341463415
GENIE-MSK-P-0021834-T01-IM6	0.365853658536585
GENIE-MSK-P-0021835-T01-IM6	0.0487804878048781
GENIE-MSK-P-0021835-T02-IM6	0.341463414634146
GENIE-MSK-P-0021836-T01-IM6	0.219512195121951
GENIE-MSK-P-0021837-T01-IM6	0.146341463414634
GENIE-MSK-P-0021838-T01-IM6	0
GENIE-MSK-P-0021838-T02-IM6	0.146341463414634
GENIE-MSK-P-0021839-T01-IM6	0.0731707317073171
GENIE-MSK-P-0021840-T01-IM6	0.780487804878049
GENIE-MSK-P-0021841-T01-IM6	0.146341463414634
GENIE-MSK-P-0021842-T01-IM6	0.51219512195122
GENIE-MSK-P-0021843-T02-IM6	0.146341463414634
GENIE-MSK-P-0021844-T01-IM6	0.219512195121951
GENIE-MSK-P-0021845-T01-IM6	0.317073170731707
GENIE-MSK-P-0021846-T01-IM6	0.804878048780488
GENIE-MSK-P-0021847-T01-IM6	0.609756097560976
GENIE-MSK-P-0021847-T03-IM6	0.804878048780488
GENIE-MSK-P-0021848-T01-IM6	0.634146341463415
GENIE-MSK-P-0021849-T01-IM6	0.170731707317073
GENIE-MSK-P-0021850-T01-IM6	0.804878048780488
GENIE-MSK-P-0021850-T02-IM7	0.5
GENIE-MSK-P-0021851-T01-IM6	0.341463414634146
GENIE-MSK-P-0021852-T01-IM6	0.024390243902439
GENIE-MSK-P-0021853-T01-IM6	0.146341463414634
GENIE-MSK-P-0021854-T01-IM6	0.146341463414634
GENIE-MSK-P-0021855-T01-IM6	0.121951219512195
GENIE-MSK-P-0021856-T01-IM6	0.0487804878048781
GENIE-MSK-P-0021857-T01-IH3	0.121951219512195
GENIE-MSK-P-0021858-T01-IH3	0.219512195121951
GENIE-MSK-P-0021858-T03-IH3	0
GENIE-MSK-P-0021858-T04-IH3	0.317073170731707
GENIE-MSK-P-0021858-T06-IH3	0
GENIE-MSK-P-0021858-T07-IH3	0
GENIE-MSK-P-0021858-T09-IH3	0.439024390243902
GENIE-MSK-P-0021858-T10-IH3	0
GENIE-MSK-P-0021859-T01-IH3	0
GENIE-MSK-P-0021859-T02-IH3	0
GENIE-MSK-P-0021860-T01-IM6	0.219512195121951
GENIE-MSK-P-0021861-T01-IM6	0.707317073170732
GENIE-MSK-P-0021862-T01-IM6	0.926829268292683
GENIE-MSK-P-0021863-T01-IM6	0.585365853658537
GENIE-MSK-P-0021864-T01-IM6	0.707317073170732
GENIE-MSK-P-0021865-T01-IM6	0.585365853658537
GENIE-MSK-P-0021866-T01-IM6	0.609756097560976
GENIE-MSK-P-0021868-T01-IM6	0.24390243902439
GENIE-MSK-P-0021868-T03-IM6	0.24390243902439
GENIE-MSK-P-0021868-T05-IM7	0.0714285714285714
GENIE-MSK-P-0021869-T01-IM6	0.0487804878048781
GENIE-MSK-P-0021870-T01-IM6	0.24390243902439
GENIE-MSK-P-0021871-T01-IM6	0.439024390243902
GENIE-MSK-P-0021872-T01-IM6	0.195121951219512
GENIE-MSK-P-0021872-T02-IM6	0
GENIE-MSK-P-0021873-T01-IM6	0.731707317073171
